drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
RK-33,27.461239,-30.09353,-22.660572,-0.9938457,-3.22476,-18.886433,-40.421467,10.220649,-41.53672,35.562805,38.24886,-10.78187,3.5289972,1.6769942,-1.0046095,20.34585,13.649592,-30.991753,18.550423,9.8220005,-26.01329,0.58680594,19.353022,12.936663,-48.275158,-5.9050364,8.561028,-28.645432,26.326857,22.727901,4.471416,-44.9952
RO-3306,21.801867,-22.801481,-17.916307,-2.0278857,-2.3092406,-15.389829,-31.83325,6.9218335,-33.779037,29.601927,31.194208,-10.779061,3.5416386,1.422917,1.9028528,16.062014,11.321026,-26.486248,15.309637,7.4027867,-21.7888,0.06618534,11.456962,8.147957,-37.969055,-4.61179,8.536062,-22.150614,23.494734,18.369415,2.6767824,-37.044006
Rociletinib,35.347054,-38.741642,-27.897116,-1.8775738,-3.408009,-24.902637,-50.535774,11.076866,-52.898994,45.632328,47.95392,-13.576301,4.5224233,2.878177,0.66449624,24.518932,15.501216,-39.084698,21.810982,10.594036,-33.97853,0.9235088,22.279928,16.622566,-59.728355,-6.6914406,11.2236805,-36.968204,35.427032,28.43268,5.442836,-57.44797
RU-SKI_43,24.974476,-29.164957,-20.093445,-0.010791436,-1.0437251,-18.460218,-34.867783,7.056535,-36.97651,33.333546,31.528149,-7.9633937,3.4046776,2.2048774,0.51354814,16.215565,8.963502,-25.066435,12.966689,6.73717,-23.880354,1.8711522,17.366621,13.049379,-41.39336,-5.2692194,6.3755937,-27.031887,25.633858,19.16766,3.9991438,-39.40186
Rucaparib,21.196278,-23.392036,-16.636827,-0.26469642,-2.2945013,-14.518587,-30.41447,6.9390516,-30.923052,26.163828,28.36322,-6.9760165,3.101618,1.5057627,-0.9065967,15.066256,9.326633,-22.45393,13.178779,7.676046,-19.620926,0.5007088,14.953178,10.156509,-36.039925,-4.5089083,5.9150224,-21.636353,20.45635,16.114681,3.3799381,-33.294315
Ruxolitinib,20.383846,-22.128624,-15.882205,0.18818903,-2.1843395,-14.243593,-29.356098,6.595087,-29.270075,25.041162,27.090096,-6.1514497,3.133054,1.540624,-1.303727,14.5310955,8.872682,-21.218124,12.6590395,7.511876,-18.76632,0.37998462,14.28465,9.480074,-34.522354,-4.277926,5.786326,-20.463882,19.824455,15.121038,3.1425858,-31.57456
RVX-208,23.787079,-26.519524,-19.140934,-0.62911904,-1.8578116,-16.664883,-33.71402,8.167219,-35.493134,31.157429,31.849678,-8.739023,2.4654188,2.0352318,-0.33074963,16.578865,10.439426,-26.066835,14.386534,6.811093,-22.767218,0.9021307,16.472034,11.670722,-40.777668,-4.7062807,6.885951,-25.11171,22.998442,19.421062,4.2095814,-38.4116
S-crizotinib,28.08876,-30.203615,-22.37869,-0.84100556,-2.2898293,-20.251177,-40.534023,8.825513,-41.435246,37.04324,38.1139,-10.845209,3.6343064,2.2197862,0.2529242,19.900473,13.037909,-31.327436,17.924635,8.807263,-27.236776,0.7404086,16.904718,11.524327,-47.90727,-5.5359683,9.116916,-28.490011,28.802334,22.36692,3.6609685,-45.64746
S-Trityl-L-cysteine,23.136662,-25.818768,-19.403694,-0.60384905,-1.8767271,-16.712545,-32.84072,7.976189,-35.027763,30.976866,31.262342,-8.98324,3.0454087,1.6482323,0.22167641,16.799532,10.3116865,-25.463684,14.145139,7.3317213,-22.317389,1.089079,15.450744,11.078124,-39.999866,-5.0490775,7.1290693,-24.67791,22.354687,19.497467,3.8649497,-37.312492
S63845,51.95044,-56.46125,-41.392998,-2.6195107,-5.0932956,-37.703472,-75.774025,16.632223,-77.779434,68.577354,71.16842,-20.303926,6.1262856,3.8935213,0.3468977,36.667175,24.147547,-58.318115,33.630085,15.781076,-51.126274,1.0758674,31.930588,22.85213,-88.995735,-9.760936,16.941837,-53.90699,52.840298,42.416332,6.8607564,-85.86582
Sabutoclax,44.268955,-49.556824,-36.13607,-1.2193898,-4.829343,-31.855934,-64.59464,15.219556,-66.68865,57.5657,59.984535,-15.7578125,5.886856,2.8929734,-1.1427276,31.531101,19.757998,-47.956894,27.80055,14.756689,-42.397655,0.90445846,31.157202,22.240086,-76.57071,-9.083638,13.270781,-46.9882,42.9645,36.115795,7.297104,-71.446045
Salubrinal,27.843096,-30.106752,-23.556591,-2.904206,-1.6650488,-21.548405,-40.359,9.098905,-43.838936,41.23584,39.158142,-14.945713,3.021892,1.3440014,3.2103183,19.804953,13.810378,-34.109962,19.00953,5.9878454,-29.646286,-0.14956748,13.933425,10.767593,-49.02465,-4.9712324,11.430618,-30.158133,30.529242,25.001432,3.3250117,-48.72343
Salvinorin_A,29.311434,-31.413816,-20.469442,-0.8304505,-2.983643,-19.9348,-39.52864,6.9212494,-40.88897,33.60333,37.580055,-8.186144,4.633316,2.9776967,0.37060034,19.20459,10.147353,-29.791424,16.053995,9.511726,-27.403797,0.083878055,17.590601,13.364636,-46.664867,-5.364378,8.317873,-28.694427,29.150753,20.32597,4.42186,-43.97429
Sapanisertib,19.541042,-21.5397,-15.977376,-0.5462166,-2.350933,-13.638319,-29.394463,7.073008,-29.518587,25.385803,27.035608,-7.307672,2.5889564,1.1581812,-0.9280294,14.179427,9.797983,-21.807205,13.364739,7.136559,-18.627666,0.37182167,14.008414,9.152539,-34.37403,-4.2022643,5.899436,-20.16603,19.373837,15.838073,2.8371587,-32.227493
Sapatinib,30.215496,-33.145824,-23.846762,-1.0573506,-2.3880293,-21.485722,-43.152676,9.326512,-44.64228,39.441517,40.54483,-11.317819,3.803636,2.578865,0.3689842,20.88058,13.260304,-33.100388,18.353237,8.9387045,-28.957636,0.97894526,18.966455,13.605127,-50.993423,-5.874142,9.34808,-31.247257,30.596973,23.926895,4.409176,-48.831776
Saracatinib,35.96425,-39.473648,-27.595554,-0.40659428,-3.2699134,-24.852386,-50.816196,10.243662,-51.48535,44.231834,47.352844,-11.509348,5.6675854,3.0943134,-0.30198604,24.798628,14.665648,-37.313232,20.963713,12.252098,-32.917637,1.347037,23.09126,16.249178,-59.275852,-7.441405,10.235371,-36.38022,35.895733,26.32674,5.1596155,-55.871834
Savolitinib,22.233324,-23.895948,-18.155584,-0.5378029,-3.0883372,-15.14717,-33.359158,8.549647,-33.304287,28.115896,31.221613,-8.369079,2.9022121,1.2379799,-1.633988,16.831966,11.6939125,-25.164131,15.777338,8.799024,-20.871521,0.16369079,15.942161,10.045537,-39.3444,-4.809003,6.905931,-22.475658,21.110544,18.109926,3.3771381,-36.29027
SB216763,22.320288,-23.49301,-18.057827,-2.1135554,-2.6360204,-15.857372,-33.272835,7.0274544,-34.335083,29.962152,32.008244,-10.610437,3.631802,1.2267565,1.4696128,16.279694,11.594567,-26.877073,16.049053,7.8312593,-22.400955,-0.21455677,12.026854,8.294276,-39.073666,-4.700593,8.64769,-22.719046,24.13867,18.58848,2.3653414,-38.186493
SB505124,21.726273,-24.363037,-17.347187,-0.08543142,-2.429164,-15.112099,-31.727053,7.100697,-31.998728,27.22994,28.93396,-6.9135146,3.2843614,1.4454877,-0.99428374,15.367043,9.584186,-22.785414,13.568689,8.164166,-20.229506,0.6989939,15.833378,10.545587,-37.148197,-4.8648663,5.8571596,-22.321098,21.28129,16.586008,3.2858946,-34.406197
SB52334,12.594872,-13.744939,-10.624555,-0.474432,-1.3653647,-8.857485,-18.506083,4.637446,-19.188639,16.739294,17.59016,-5.227396,1.7097986,0.74546564,-0.14441857,9.466121,6.371315,-14.386732,8.546132,4.5349636,-12.089159,0.37834412,8.449239,5.6185794,-22.210314,-2.8227956,4.0919924,-13.115021,12.247729,10.667637,1.8971965,-20.745369
SB590885,29.622025,-33.07629,-23.863228,-0.21812162,-3.0492246,-20.632183,-42.734142,10.199325,-43.79069,37.530426,39.705383,-9.984267,4.087714,2.0303612,-1.421288,21.218658,13.174748,-31.48519,18.4223,10.402841,-27.606918,0.90648216,21.48557,14.726974,-50.886425,-6.2845345,8.206669,-30.857965,28.48712,23.075146,4.9784436,-46.882374
SCH772984,39.18745,-42.53351,-30.742039,-0.30064613,-4.629284,-26.526958,-56.150402,12.8202505,-56.799393,47.39625,52.756584,-12.751306,6.2883267,2.813581,-1.790459,28.480646,17.416857,-41.436325,24.372267,15.0758295,-35.486965,0.9293804,27.004564,18.35832,-66.14379,-8.425019,11.341251,-39.43988,37.310635,29.524805,6.251332,-60.725056
Seliciclib,23.067307,-26.912594,-18.563452,0.26667833,-1.353783,-16.672363,-32.5215,7.447694,-34.03059,30.239996,29.431643,-7.0048904,2.6480913,1.9077985,-0.7876051,15.429954,8.871052,-23.350143,12.692548,6.563831,-21.901993,1.5213354,17.403925,12.410042,-39.02047,-4.893503,5.5481,-24.91431,22.526308,17.973442,4.068351,-36.41199
Selinexor,27.02301,-28.506105,-21.270834,-2.6090589,-3.3150876,-19.54887,-40.147274,9.100523,-41.309776,36.075466,38.348003,-12.056158,2.1701195,1.9587051,0.41492027,19.170963,13.869232,-32.31746,19.316254,7.6070757,-27.734194,-0.069353774,15.59164,11.221028,-46.97538,-4.274842,9.67459,-27.871748,27.775333,23.092207,3.2364976,-46.58279
Selisistat,15.720722,-16.931347,-12.397189,-0.48399732,-1.4296755,-11.263975,-22.493658,4.8015494,-23.060255,20.287277,21.227472,-5.8485537,2.335608,1.175225,0.17404523,11.049172,6.975292,-17.238377,9.829046,5.1502943,-15.003086,0.20299172,9.634176,6.688907,-26.652397,-3.160186,5.1011233,-15.963134,15.974179,12.246703,2.2376251,-25.102356
Selumetinib,26.125696,-27.668337,-21.605177,-2.6325924,-1.324259,-20.133875,-37.800858,8.768873,-40.431866,38.63308,36.95702,-14.271792,2.3237128,1.331237,2.550038,18.10653,13.246613,-32.310925,18.11947,5.058117,-27.562748,-0.14245605,12.762051,9.160232,-46.313496,-4.610954,10.552588,-28.041023,28.921999,23.17398,2.8436856,-46.20816
Senexin_B,29.411589,-32.79782,-23.57304,-0.36212683,-3.2938852,-20.569511,-42.869648,9.6356735,-43.35109,36.987328,39.617805,-9.755016,4.602245,1.98082,-1.1361545,21.04015,12.924847,-31.050863,18.186825,10.677369,-27.16002,0.7861662,20.681732,14.406746,-50.111473,-6.3261003,8.5099325,-30.647133,28.732283,22.633812,4.6321635,-46.58369
Serabelisib,23.792488,-25.555992,-18.885456,-0.7119234,-3.0898573,-15.971141,-34.84458,8.092787,-35.07415,29.207167,32.862415,-8.642128,3.7905898,1.5362854,-0.90335697,17.521051,11.477031,-26.136293,15.7868395,9.323892,-21.766508,0.383489,16.074825,10.744192,-40.753967,-5.1199775,7.3696203,-23.924545,23.087389,18.413736,3.5186694,-37.94931
Serdemetan,21.379143,-23.957699,-18.09628,0.10962902,-2.316991,-14.751023,-30.910072,8.124015,-32.13536,27.515356,29.076984,-7.5660105,3.1163414,1.304624,-1.1622248,16.057571,9.967283,-23.067549,13.561215,8.114895,-19.658598,0.9381929,16.114618,10.765725,-37.416206,-5.017824,6.0501347,-22.561882,19.73005,17.42268,4.012036,-33.75781
SGC0946,38.35471,-42.861324,-29.617794,-0.80449873,-1.871509,-28.705452,-53.013252,10.953843,-56.009502,51.077473,49.290154,-13.691443,4.1946945,2.861373,0.9081381,24.824362,14.569075,-40.39647,21.703997,8.916868,-37.939484,1.0158917,24.102198,17.638165,-64.17,-6.971989,10.998923,-40.514656,40.015945,29.300844,5.567388,-61.433834
SGC707,19.447336,-21.620739,-15.520671,-0.31081405,-1.8217345,-13.84889,-27.746655,5.8725367,-28.728172,24.822453,25.858221,-6.578994,3.0350413,1.5289403,0.0054475386,13.532969,8.05461,-20.486662,11.440456,6.3831043,-18.136312,0.8206948,12.88895,9.426533,-32.56242,-3.9548101,5.7178993,-20.301516,19.460787,14.951414,3.0879567,-30.663357
SGX-523,22.609592,-23.95639,-18.963795,-1.0722231,-2.8657916,-15.56902,-34.29006,8.663711,-34.61631,29.889446,32.421844,-9.832632,3.0883174,1.2699351,-0.6123928,17.363214,12.681389,-26.790632,16.548702,8.761905,-21.715553,0.31374794,14.875355,9.309308,-40.410084,-5.0430837,7.805685,-22.775146,22.421673,19.269648,2.9629068,-38.017155
Shikonin,18.288843,-20.202984,-13.926523,-1.062458,-1.656023,-12.953861,-25.850988,5.1167517,-27.288857,23.298727,24.303072,-6.651147,2.529955,1.6141794,0.6739755,12.143425,7.409024,-19.847883,10.845702,5.2530384,-17.869135,0.3736799,11.294815,8.827019,-30.451761,-3.3696196,5.589341,-19.030418,18.974945,14.249546,2.6453485,-29.597857
Skepinone-L,27.343414,-29.93076,-21.748579,-0.7702192,-3.1256826,-19.292822,-39.300533,9.289326,-40.54821,34.670853,37.151703,-9.8129225,3.27064,1.9432476,-0.9547151,19.679373,12.361061,-29.797962,17.488989,9.073245,-26.082346,0.6644291,18.534357,13.094467,-46.707558,-5.2146945,8.167985,-28.470385,26.223824,21.718243,4.428926,-43.825005
SL0101,33.325882,-34.97082,-25.09174,-1.9210961,-3.6714766,-23.16512,-46.794327,10.0733595,-48.99068,41.3534,45.19059,-12.452445,4.0186996,2.8453708,0.4976656,23.214931,14.737754,-37.43846,21.325718,10.412854,-32.63098,-0.026192069,19.699263,14.294022,-55.993317,-5.8479214,10.879043,-33.12819,33.22685,26.248613,4.9080076,-53.428444
SN-38,25.264126,-27.99871,-19.61798,-0.903801,-3.3263118,-17.607471,-37.07473,7.909808,-37.352573,31.182552,34.164673,-8.500385,3.8683095,1.4839625,-0.7758136,17.575184,11.125214,-26.897089,16.365772,9.270327,-23.920948,0.24072196,17.627909,12.244487,-43.000107,-5.1513777,7.3071036,-26.070322,25.198364,19.058998,3.6853309,-40.464054
SNX-2112,30.09847,-33.621853,-22.591898,-0.5369461,-3.0775437,-21.436615,-43.025955,8.086119,-43.074406,37.061737,39.251495,-8.800863,4.2826247,2.5749629,-0.52964604,19.902843,11.5599575,-30.58221,17.468493,9.575952,-28.300785,0.8438936,19.877325,14.32479,-49.419964,-5.773466,8.186419,-30.981684,30.399149,21.814104,4.1374016,-47.262844
Sonolisib,35.026596,-38.80295,-24.652191,-1.7603006,-2.9753554,-24.0537,-47.326748,7.5809827,-50.035007,41.53022,44.73427,-10.477116,5.697376,3.6574378,1.8589277,21.886185,11.314259,-35.62004,18.174068,9.869375,-33.1493,0.47643456,20.93239,17.235216,-55.48509,-6.268747,9.939473,-35.804466,36.388275,24.541712,5.4063,-53.913124
Sorafenib,28.028862,-30.08789,-22.784748,-2.4309142,-2.8036458,-20.58626,-41.362106,9.381378,-43.390186,38.580647,39.475212,-12.894265,2.8554597,1.9722582,1.2126707,19.923738,14.07847,-33.412186,19.302883,7.8210077,-28.71338,0.30349702,16.130783,11.864814,-48.907223,-4.947634,10.169829,-29.417538,29.29818,24.288937,3.5650866,-48.127666
Sphingosine_Kinase_1_Inhibitor_II,30.586105,-34.390858,-24.810917,-0.25108102,-2.2195551,-22.159328,-42.808056,9.570239,-45.057327,40.048515,40.254204,-10.616279,4.2264,2.3904634,0.10148101,21.49134,12.381768,-32.19843,17.514189,9.392169,-28.979033,1.4277757,20.317743,14.721906,-51.54999,-6.430395,8.896535,-32.43843,29.976147,24.090462,5.1475134,-48.094265
Splitomycin,13.014239,-14.21356,-10.42454,-0.27912685,-1.7773212,-8.849749,-18.991385,4.198002,-19.163824,15.911501,17.86478,-4.53502,2.4179103,0.7406471,-0.35487106,9.655018,6.020596,-13.984241,8.525258,5.4974046,-11.953496,0.2393189,8.857895,5.9038124,-22.25644,-3.039212,3.9164543,-13.171167,12.62864,9.904804,1.8695565,-20.490808
Staurosporine,31.535053,-34.323544,-23.642256,-0.59157515,-4.4521465,-20.866844,-44.77376,10.002753,-44.961643,36.07403,42.149635,-9.179799,5.0665517,1.9864136,-2.2277517,22.298988,13.158756,-32.493084,19.712646,12.450764,-28.549181,-0.3095026,22.763466,15.540185,-52.99061,-6.4133363,8.559503,-31.6451,29.545555,22.492468,5.368598,-48.1216
STF-62247,16.701956,-18.10234,-14.430198,-0.54679567,-1.5088571,-11.81488,-24.719414,6.2650375,-25.70598,22.954348,23.469704,-7.371709,2.3550403,1.0618466,0.12582296,12.6237135,8.815658,-19.524311,11.4186325,5.950751,-16.073343,0.6494894,10.832478,6.9949985,-29.724712,-3.910253,5.6392674,-17.255615,16.734093,14.42163,2.4199245,-27.843895
SU11274,35.78237,-38.95997,-28.474012,-2.0840049,-3.2120888,-25.90111,-51.576176,10.441019,-53.77833,47.36046,48.764675,-14.454672,5.542283,2.654459,1.902882,24.870506,15.857059,-40.088394,22.403023,11.0831995,-35.031536,0.5237715,20.700052,15.388552,-60.679234,-7.2081757,12.288019,-37.128407,37.733185,28.713972,4.7254376,-58.722477
Sunitinib,25.493078,-29.373909,-19.904234,-0.5130684,-1.9235955,-18.652252,-36.245792,7.3342676,-37.8132,33.108406,32.87529,-8.04137,3.3184829,2.0603566,0.026980542,16.657393,9.597502,-26.149422,14.28446,7.1977425,-24.799604,1.1092286,17.703518,13.360394,-42.617115,-4.9974627,6.7393413,-27.332819,26.047977,19.57372,3.9499094,-40.692673
SZL-P1-41,27.138536,-30.094835,-21.76563,-0.11121878,-2.4536262,-19.28597,-39.827793,8.49036,-39.77299,34.874004,36.263515,-8.94284,4.3179407,1.9695907,-0.7218482,19.112019,12.141254,-28.69808,16.832087,9.675343,-25.387783,1.0969923,18.522757,12.323227,-46.2956,-6.053828,7.792602,-27.695873,27.564537,20.8092,3.5846782,-43.37526
T0901317,28.720673,-30.674934,-22.33482,-3.4397402,-2.877653,-21.798931,-41.843468,8.74284,-44.06798,39.82684,40.246517,-13.459966,1.6754097,2.2284439,1.8406054,19.543903,13.739833,-34.531593,19.813648,6.1259294,-30.844185,-0.116806164,14.756886,11.629948,-49.32118,-3.9948943,10.700608,-30.485828,30.60597,24.931843,3.151958,-50.397015
TAK-715,25.135897,-27.932928,-21.232336,-0.646809,-2.3726788,-17.972794,-37.14842,8.883065,-38.328743,33.888725,34.554535,-9.986205,3.6036656,1.6024,-0.082858674,18.386782,12.307933,-28.201399,16.446852,8.81554,-24.170013,1.0368961,17.087973,11.433343,-44.122646,-5.8226776,7.8682113,-26.30637,25.090519,21.120209,3.6599832,-41.406334
Talazoparib,24.55925,-25.449795,-19.128727,-1.0119951,-3.4891088,-16.467009,-35.9729,8.79357,-36.13826,29.965069,34.408707,-9.271065,3.155948,1.5754302,-1.3518867,18.361046,12.648548,-28.047813,17.46829,9.553145,-23.31463,-0.23857462,16.141106,10.243592,-42.69545,-4.867858,7.930087,-23.929985,23.51894,19.455719,3.5037296,-39.64817
Tamoxifen,24.270628,-28.7651,-20.134,0.50709975,-1.5266795,-17.470741,-34.18401,8.148003,-36.092285,31.921494,31.066605,-7.3991427,3.2113857,1.7894808,-0.9145957,16.665932,9.286804,-24.312,13.206059,7.4755597,-22.617313,1.7848545,18.973875,13.58061,-41.33844,-5.49567,5.6714725,-26.674372,23.221884,19.021599,4.624609,-37.881493
Tanespimycin,39.674088,-42.761787,-27.831585,-1.059494,-2.5529637,-26.929604,-51.796474,8.411159,-55.69129,46.677315,49.886627,-11.720628,6.3452506,4.635546,2.4060404,25.25818,12.735491,-40.32059,19.899979,11.211428,-37.141174,1.3746254,22.32502,17.994953,-61.92625,-7.153052,11.141225,-39.07463,40.929737,27.303822,6.2270007,-59.41201
Taselisib,29.53979,-33.418896,-23.680397,-0.44834033,-3.231979,-20.919308,-43.323742,9.699873,-43.914436,37.7417,39.505775,-9.764444,4.1219945,2.0252066,-1.0790948,20.589764,12.888172,-31.198685,18.286238,10.1785555,-27.790792,0.8686443,21.310944,14.831353,-50.528202,-6.2237372,8.196935,-31.053148,29.099604,23.022562,4.6278815,-47.343082
Telomerase_Inhibitor_IX,23.397057,-25.356756,-19.61993,-1.5733604,-2.7695758,-16.879726,-34.710342,8.303492,-36.376633,31.469608,33.06569,-10.2744,3.251925,1.366785,0.4865382,17.265253,11.779533,-27.257439,16.072792,7.925866,-23.050724,0.3516555,14.78241,10.676246,-41.150806,-4.738926,8.252464,-24.65713,23.499882,20.22018,3.4000878,-39.205452
Temozolomide,11.892342,-12.503488,-9.641946,-1.0737431,-1.4044755,-8.470781,-17.953976,4.122189,-18.37658,16.086601,17.059734,-5.4875765,1.3158115,0.82815844,0.30982298,8.643179,6.4387875,-14.44065,8.617758,3.7627814,-12.016659,0.0046341363,6.902281,4.7393517,-20.961031,-2.2361982,4.412808,-12.09926,12.409444,10.343394,1.3571347,-20.586498
Temsirolimus,72.11776,-78.88492,-49.16785,1.3562025,-4.33438,-49.062122,-92.606636,14.987357,-96.9762,81.279434,87.04861,-15.595407,10.657978,8.949107,0.3033019,45.26312,20.29316,-67.93365,33.285126,20.88752,-65.47406,3.1983554,44.435528,34.121758,-110.441696,-12.975412,16.942848,-70.33021,70.95535,46.510513,11.9714575,-103.125275
Tenalisib,26.597914,-28.63209,-21.437963,-0.7025472,-3.280621,-18.391197,-39.465622,9.827248,-39.709003,33.84176,36.836903,-9.906235,3.2993028,1.6171925,-1.6178244,19.681675,13.5286455,-29.876093,18.404177,9.877946,-25.3386,0.33281896,18.693254,12.0114975,-46.693066,-5.586428,8.179347,-26.905905,25.668514,21.575155,3.9023707,-43.424904
Tenovin-6,28.279295,-33.566517,-22.987547,-0.4954443,-1.0761491,-21.837704,-40.06791,8.165038,-42.777546,39.36512,35.83459,-9.668126,3.139391,2.3356676,0.84572995,18.00819,10.229714,-28.980568,14.965901,6.329356,-28.199627,1.6825031,19.567137,15.290365,-47.491096,-5.3749514,7.5592985,-31.572798,29.775452,22.545904,4.5044622,-45.95555
Tepotinib,32.171997,-35.736366,-25.989664,-0.07529627,-3.4715502,-22.619545,-46.977055,10.725958,-47.243534,40.763664,43.3266,-10.6309805,4.889494,2.1777961,-1.5330961,23.240547,14.4736185,-34.017815,20.192745,11.818378,-29.766823,1.0862244,22.689487,15.284833,-55.056946,-7.0216184,9.193694,-33.27073,31.374813,24.806517,4.9036155,-50.960136
TGX221,24.183949,-27.304707,-19.336426,0.094181165,-2.321349,-16.57764,-34.34283,7.702411,-35.146008,30.023708,31.84742,-7.570421,3.849823,1.8598573,-0.77661556,17.08625,9.982051,-24.832642,14.063395,8.747143,-21.829144,1.2119226,17.302782,11.929794,-40.643055,-5.574435,6.393505,-25.141602,23.084778,18.327566,4.011513,-37.476868
Thapsigargin,42.83964,-49.139748,-30.369041,-1.135989,-2.2315123,-31.318424,-57.642998,8.954604,-61.17941,53.061813,52.16869,-11.335922,5.360043,4.5419583,1.7376882,25.149458,12.290628,-41.552944,20.626625,9.840988,-41.99458,1.7324455,27.488697,22.375652,-67.5557,-7.2308807,10.539207,-44.922657,45.173203,30.027365,6.462272,-66.12854
THZ1,35.342297,-38.98263,-29.170355,-1.4938297,-3.4720597,-25.476208,-51.823517,12.385414,-53.99984,47.33995,48.65686,-14.237001,4.4926295,2.2786496,-0.12870544,25.414375,16.863813,-39.889595,23.131512,11.256405,-34.49471,0.82483983,23.546558,16.704136,-61.72744,-7.126442,11.385739,-37.37583,35.491222,29.500965,5.4397483,-58.44227
Tipifarnib,29.968184,-32.634422,-25.161713,-1.3494631,-3.2611105,-21.483644,-44.445152,11.038472,-45.78019,40.40564,42.103596,-12.807417,3.844978,1.589426,-0.29406777,22.275318,15.252284,-34.58662,20.706583,10.312324,-29.18937,0.4118648,19.714125,13.15428,-53.109627,-6.325397,10.127289,-31.458157,29.769342,25.28999,4.4609284,-49.895096
Tirapazamine,10.898243,-11.517966,-9.177966,-0.7331231,-1.305467,-7.753629,-16.542501,4.039202,-16.87584,14.784151,15.5898285,-4.9053826,1.3675709,0.601125,0.118876785,8.323261,6.079058,-13.206865,7.985871,3.834817,-10.691387,0.04337163,6.7914495,4.344784,-19.54637,-2.3307345,3.8369,-10.968181,11.184776,9.515363,1.2447569,-18.616308
Tivozanib,27.956732,-30.091219,-23.160862,-1.9269813,-2.7844195,-20.073895,-41.207554,9.873424,-43.2245,38.14628,39.39058,-12.652708,3.2871006,1.8856932,0.7664664,20.282522,14.220032,-33.069393,19.15242,8.552109,-27.797352,0.45319542,17.124323,12.132245,-49.099022,-5.415928,9.926237,-29.258669,28.58169,24.100784,4.029576,-47.30049
Tofacitinib,20.703934,-22.285126,-15.65306,-0.26770422,-1.8892862,-14.4827,-28.834257,6.037448,-29.802483,25.354805,27.179934,-6.54086,3.0063863,1.838258,-0.2523229,14.320742,8.337514,-21.77698,11.9783745,6.6829085,-19.368147,0.3840632,13.179615,9.634367,-34.196926,-3.8920035,6.16414,-20.759554,20.490803,15.421059,3.3277729,-31.915077
Topotecan,27.191666,-30.409378,-21.040659,-0.886377,-3.3280315,-19.050777,-39.587185,8.451222,-40.13009,33.692104,36.421524,-8.963204,3.9271832,1.733064,-0.85167503,18.704033,11.592084,-28.665213,17.109728,9.465608,-25.757402,0.38603783,19.097277,13.571921,-46.055008,-5.3754063,7.6486707,-28.326225,27.05931,20.482695,4.109407,-43.413654
Torin_2,27.120134,-29.096285,-22.120325,-1.3184301,-3.8819351,-18.711908,-40.79239,10.239951,-40.99552,34.756344,38.50308,-10.868691,3.2922587,1.4309096,-1.4584876,20.382874,14.325632,-31.21434,19.602932,10.215226,-26.04201,0.04714593,18.701027,12.103679,-48.029713,-5.515636,8.792583,-27.775146,26.160221,22.399096,3.914435,-45.061996
Tozasertib,30.42454,-33.395557,-23.966402,-0.37031156,-2.7329247,-21.385693,-43.541496,9.089235,-44.33257,38.423252,40.40683,-10.166077,4.872248,2.563783,-0.12189953,21.320908,13.003895,-32.17006,18.113682,10.524808,-28.290964,1.1389809,19.63898,13.775359,-50.934273,-6.5487447,8.983997,-30.862808,30.492878,23.289495,4.2730036,-47.84374
TPCA-1,16.656958,-17.510387,-13.941213,-1.694577,-1.4036962,-12.345217,-24.591093,5.5569158,-26.289034,23.752527,23.831606,-8.483693,1.9532963,1.2255332,1.5358357,12.060636,8.786019,-20.623522,11.5436945,4.5399065,-17.220617,0.22141431,8.65916,6.535848,-29.252296,-3.0442204,6.6530213,-17.312124,18.012033,14.963735,2.0429647,-28.977242
Trametinib,35.386124,-37.66817,-29.063557,-2.52555,-2.618404,-26.986576,-51.58769,11.687517,-53.6413,50.492836,49.71179,-17.77294,4.7085013,0.85146403,2.293777,24.70183,17.347801,-41.74982,24.431673,8.488671,-36.03727,-0.6856392,18.652246,12.589614,-62.67486,-7.183583,13.562762,-37.744312,38.62283,29.95493,3.4468398,-61.079525
Tretinoin,19.506794,-23.274038,-14.865224,0.108723745,-0.58366674,-14.623283,-26.663948,4.3842416,-28.140371,25.41421,23.693357,-4.891136,2.823542,2.2399619,0.75596136,11.56053,5.2827187,-18.324898,8.359286,4.149733,-18.301357,1.3401666,13.169378,11.006852,-30.916212,-3.6700997,4.698525,-21.483555,20.431719,14.138503,3.3950527,-29.924068
Trichostatin_A,19.126863,-22.087473,-15.185617,-0.6636585,-0.8269108,-14.331044,-26.435293,5.568925,-28.842226,26.02052,24.559196,-6.6970716,1.8486451,1.9547263,0.86111236,12.236849,6.849865,-20.204245,9.896544,3.8505044,-18.976465,0.95751876,12.495622,10.290448,-31.796173,-3.2965972,5.4602118,-21.071276,19.463495,15.669208,3.4651558,-30.81604
Tubacin,47.31856,-52.631,-37.5122,-0.9029417,-3.8092027,-33.455837,-66.30113,14.810143,-69.65271,60.65225,62.267754,-16.277422,5.9925485,3.859865,-0.1482965,32.838444,19.558825,-50.26901,27.796452,14.766759,-45.108097,1.943225,31.837326,22.64546,-79.71646,-9.656558,13.37839,-49.17637,46.350685,37.05919,7.6611276,-74.78121
