drug_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
Ceritinib,0.99767596,-0.11960588,-0.7115525,-0.83649486,-0.09391847,0.4861728,-0.39747047,3.3483045,-0.03044977,1.720606,-0.11289332,-0.37349644,-1.2147945,0.68011475,0.28180593,1.4590197,0.8997955,2.383377,1.3492137,0.0558404,-0.31734553,-0.5649771,-0.20972691,1.0995578,-0.3435918,0.9108812,0.40544748,0.49761948,-0.48737785,0.8117439,-0.104080476,0.07694723
Cetuximab,0.93474835,-0.16493003,-0.6842567,-0.8179411,-0.12532975,0.38739017,-0.50846153,2.4379933,-0.04453522,1.5025991,-0.14040089,-0.3848375,-1.1290952,0.6695574,0.124475114,1.167164,0.6547053,2.2667289,0.97358024,0.0049061594,-0.2692457,-0.5875557,-0.25008455,0.87567323,-0.37536094,0.9566938,0.28024396,0.3344841,-0.5175544,0.84097826,-0.22384885,0.06640431
CGP-082996,0.94249225,-0.1583849,-0.7745528,-0.85802084,-0.101058595,0.31265068,-0.38657027,2.365838,-0.041116524,1.5645667,-0.18533285,-0.35473353,-1.3744918,0.700966,0.13982478,1.2086378,0.7034178,2.293963,0.9053604,-0.02054159,-0.3163861,-0.5618605,-0.16808036,0.8613213,-0.33660606,0.97753686,0.33279875,0.3415294,-0.48996493,0.82715666,-0.17657523,0.09639005
CGP-60474,0.8773001,-0.12351449,-0.7914957,-0.86859995,-0.104190305,0.4123851,-0.37760663,3.0067573,-0.10438264,1.6082326,-0.14177522,-0.42897913,-1.402672,0.61330867,0.12792827,1.4312216,0.77030253,2.0782044,1.2134185,-0.010808631,-0.3151189,-0.6880577,-0.23675154,1.0846196,-0.4398755,0.8309826,0.38652992,0.46181163,-0.48438287,0.7518735,-0.18265733,0.05313845
CHIR-99021,0.86035436,-0.07822319,-0.69810075,-0.7938433,-0.044357672,0.42745087,-0.34376547,3.103472,-0.087745525,1.6258954,-0.069973156,-0.26587936,-1.2077245,0.577411,0.19012785,1.4633939,0.85331434,2.0732982,1.2565637,0.050919697,-0.28938815,-0.5774929,-0.32043988,1.1118752,-0.50270313,0.81472284,0.40959272,0.4937236,-0.3452461,0.74708116,-0.02992265,0.051694207
CI-1033,0.9119302,-0.12428392,-0.74115056,-0.83868104,-0.085667506,0.44567913,-0.36694783,3.113122,-0.03723387,1.5375713,-0.11621564,-0.328148,-1.2518325,0.6727944,0.16236849,1.4293749,0.8453171,2.2376132,1.2515726,0.034254517,-0.253351,-0.57290727,-0.29433596,1.0755473,-0.41604647,0.96026474,0.4023783,0.49890992,-0.471559,0.80828047,-0.13241836,0.043104347
CI-1040,1.2620481,0.07224945,-0.72583723,-0.85738134,0.0010560455,0.7214352,-0.38041526,5.481687,-0.033520926,2.9617116,0.05933785,-0.3208929,-1.239707,0.87991995,0.6621717,2.42022,1.3441154,3.0750096,2.3965833,0.066127725,-0.27491674,-0.6585498,-0.28872988,2.0406685,-0.51554,0.9424007,0.5436249,0.7857823,-0.44733667,0.85928774,-0.046628565,0.18422808
CMK,0.9183392,-0.15757802,-0.7359711,-0.8156939,-0.0780171,0.4979175,-0.3620637,2.8139904,-0.07655631,1.5614018,-0.119932935,-0.35699087,-1.2710387,0.6118725,0.20239623,1.332357,0.7547823,2.072507,1.22621,0.04702543,-0.28366035,-0.5742005,-0.23675154,0.924712,-0.4398755,0.88470966,0.33490214,0.47616616,-0.4609434,0.7771895,-0.1275231,0.05707366
CP-724714,0.882756,-0.15668753,-0.72063285,-0.8448147,-0.10454088,0.36639616,-0.41184348,2.3720438,-0.075525664,1.411809,-0.13009772,-0.35084915,-1.2289526,0.59898216,0.13897327,1.1133868,0.6805736,2.0244517,0.9109042,0.0068705347,-0.25055352,-0.5715744,-0.23384789,0.85910326,-0.4325079,0.8445779,0.32160303,0.32405868,-0.4881257,0.7585924,-0.2091613,0.047955547
CP466722,0.7586626,-0.15146415,-0.74820924,-0.82655793,-0.07953027,0.2867164,-0.30833995,2.387353,-0.104437746,1.2714977,-0.17493024,-0.39903224,-1.2897732,0.5263938,0.17828596,1.1293783,0.7653664,1.7908244,0.8921496,0.032689612,-0.29679164,-0.62976897,-0.3226674,0.8794152,-0.50812685,0.71495473,0.33478,0.34331524,-0.4595455,0.66766876,-0.08941988,0.037077628
CP724714,0.882756,-0.15668753,-0.72063285,-0.8448147,-0.10454088,0.36639616,-0.41184348,2.3720438,-0.075525664,1.411809,-0.13009772,-0.35084915,-1.2289526,0.59898216,0.13897327,1.1133868,0.6805736,2.0244517,0.9109042,0.0068705347,-0.25055352,-0.5715744,-0.23384789,0.85910326,-0.4325079,0.8445779,0.32160303,0.32405868,-0.4881257,0.7585924,-0.2091613,0.047955547
Crizotinib,0.8714032,-0.119317725,-0.7276515,-0.83822495,-0.10494011,0.46233618,-0.40342066,3.1782665,-0.03683693,1.5250738,-0.11578163,-0.3565422,-1.1590092,0.6315427,0.21075743,1.4121003,0.8933792,2.066926,1.274769,0.07209834,-0.28449726,-0.5863116,-0.2807212,1.0714227,-0.41584173,0.90518576,0.41682976,0.51488006,-0.4716981,0.80992174,-0.072454385,0.05785444
CUDC-101,0.82061523,-0.11850972,-0.6853876,-0.77712524,-0.07439924,0.37038884,-0.3724369,2.3959603,-0.09533455,1.3824668,-0.118959814,-0.30195275,-1.1691682,0.5786897,0.15881379,1.0827589,0.70383704,2.0443854,0.93626076,-0.00021470415,-0.25830162,-0.5398613,-0.2395922,0.8551394,-0.36221978,0.80646986,0.32160303,0.32405868,-0.37264147,0.693137,-0.18614201,0.07561624
CX-5461,0.97519124,-0.10199291,-0.69344425,-0.76869935,-0.068019405,0.3508759,-0.30384263,2.7289627,-0.04525442,1.5744416,-0.11079591,-0.31162336,-1.2142265,0.6989718,0.25262988,1.2512468,0.8296409,2.2820816,1.0226358,0.06282566,-0.27204293,-0.60851955,-0.22593547,1.0250196,-0.43461093,0.99723697,0.40985358,0.41150826,-0.41010708,0.8424762,-0.060220476,0.059323553
Cyclopamine,0.92818594,-0.27208817,-0.6802346,-0.848791,-0.1338427,0.38678193,-0.53528494,2.4231422,-0.003551994,1.4943904,-0.19742449,-0.40655658,-1.0928284,0.6973487,0.07099517,1.2213885,0.822557,2.3223202,0.9576924,-0.031185739,-0.29138708,-0.6024808,-0.2225664,0.86075515,-0.37422776,0.99259824,0.23244996,0.3147537,-0.56187356,0.886281,-0.3534081,0.07662682
Cyclophosphamide,0.9350471,-0.2081229,-1.0039822,-1.124117,-0.1477291,0.5461445,-0.64275795,3.2378566,-0.08388386,1.7878058,-0.14066193,-0.48797354,-1.6933811,0.7191564,0.12442396,1.5642805,0.92883945,2.5379815,1.3166203,0.06337917,-0.36644468,-0.8791443,-0.33678854,1.0617126,-0.65856206,0.8807239,0.36012524,0.48868886,-0.5750451,0.8879673,-0.19150637,0.056411054
Cymarine,0.9116281,-0.19108604,-0.67639565,-0.8667124,-0.13082549,0.44202527,-0.4683881,2.48545,0.0058382503,1.4853178,-0.12537675,-0.40505108,-1.0902189,0.7058817,0.094515964,1.2566484,0.8068873,2.3765314,1.0203794,0.06743044,-0.27343714,-0.6022025,-0.25988334,0.8643796,-0.40053964,0.9978587,0.28652588,0.4092642,-0.49418294,0.8889302,-0.15766679,0.058760054
Cytarabine,0.8076414,-0.1383394,-0.7480379,-0.81294984,-0.09797216,0.46491298,-0.35194534,2.5502145,-0.07004456,1.3487455,-0.12610649,-0.372908,-1.2535101,0.63558555,0.14901324,1.1931027,0.81894517,2.151976,1.0331829,0.059391815,-0.29611114,-0.6316811,-0.2847259,0.87881917,-0.5022667,0.76102847,0.3454946,0.3920221,-0.43048087,0.78353435,-0.088720605,0.056351047
CZC24832,1.0762519,-0.14145501,-0.76814586,-0.8405816,-0.09282643,0.5302102,-0.3682127,3.490926,-0.09493205,1.7872713,-0.09370476,-0.3756906,-1.2827748,0.72243345,0.2981859,1.4983647,0.9564037,2.6017098,1.4055561,0.08265101,-0.31518963,-0.5828522,-0.21999893,1.1207613,-0.3471623,1.027191,0.4450138,0.5447633,-0.46793637,0.83387834,-0.05848391,0.097814195
Dabrafenib,1.0495647,-0.12111859,-0.76068586,-0.8387652,-0.07349252,0.5362012,-0.37374514,3.5557945,-0.09134449,1.699161,-0.088368185,-0.37896872,-1.269834,0.69723946,0.33023167,1.4977175,0.9821767,2.4675264,1.433985,0.10463258,-0.31505123,-0.57485646,-0.24340135,1.1462058,-0.37129608,1.0063425,0.47292954,0.56660694,-0.47212672,0.8262583,-0.028311234,0.09329481
Dacinostat,0.8456969,-0.1507531,-0.7585144,-0.8976315,-0.11029772,0.40210512,-0.4633236,2.445205,-0.053522836,1.4466515,-0.112996094,-0.33782354,-1.2780948,0.6067659,0.1547334,1.0796803,0.6571313,2.141674,0.9628976,0.033032082,-0.24981675,-0.6626075,-0.24672471,0.8589417,-0.45210657,0.84762543,0.30947942,0.34176114,-0.4850129,0.7363405,-0.15400764,0.039590146
Dactinomycin,0.93097645,-0.1432987,-0.70146674,-0.78633356,-0.050473414,0.43254086,-0.23874164,2.4885159,-0.038491674,1.5186018,-0.10306549,-0.30628833,-1.1869974,0.6340422,0.21845001,1.1747625,0.80670077,2.2333162,1.0177678,0.10601574,-0.27499345,-0.56499517,-0.1936042,0.8578118,-0.31710267,0.91454375,0.32932505,0.38903803,-0.43579242,0.7694014,-0.037649725,0.09294199
Dactolisib,0.89889884,-0.11709133,-0.690554,-0.80628926,-0.05290121,0.31124523,-0.35154805,2.4569721,-0.07518435,1.4977287,-0.077180356,-0.2603667,-1.158512,0.62867016,0.20395246,1.1093657,0.7363113,2.209108,0.9187891,0.040755738,-0.25898063,-0.55529,-0.27503693,0.8667293,-0.382149,0.8669252,0.33940813,0.35767785,-0.38941893,0.7644532,-0.063869946,0.03727615
Danusertib,0.9631815,-0.15166521,-0.71629447,-0.8445143,-0.09208649,0.38382646,-0.37091476,2.4082887,-0.04351244,1.5673622,-0.10065545,-0.32103577,-1.1900817,0.6969537,0.17348658,1.1833849,0.73717463,2.2695684,0.9367562,0.07720942,-0.27245176,-0.6452076,-0.22593544,0.86721873,-0.43461096,0.9942474,0.32933325,0.34957132,-0.44039175,0.8382291,-0.08969057,0.04734149
Daporinad,0.91491777,-0.16131257,-0.71154475,-0.8309976,-0.09077558,0.360267,-0.37520814,2.3721123,-0.036169793,1.461576,-0.11121728,-0.3272754,-1.2188449,0.65500224,0.15842056,1.1093417,0.7105079,2.1926696,0.913796,0.055070546,-0.24632694,-0.6450469,-0.2505791,0.83226705,-0.3893089,0.9646007,0.30180696,0.34053847,-0.45172247,0.831811,-0.097523004,0.06937488
Daraprim,0.856133,-0.12472088,-0.72655714,-0.8059717,-0.121818244,0.41212183,-0.47136086,3.0016856,-0.099293776,1.621363,-0.14203504,-0.37633014,-1.254168,0.5807798,0.11925202,1.4340578,0.76609015,2.0586033,1.2138367,-0.023225881,-0.32603633,-0.55507946,-0.18639396,1.0860927,-0.3727003,0.75643337,0.38526106,0.46103078,-0.454497,0.75745696,-0.21284854,0.08824846
Dasatinib,0.90627986,-0.112534635,-0.7218917,-0.84781444,-0.09294722,0.41649446,-0.39630783,2.9982643,-0.03238781,1.5260937,-0.10121805,-0.32826653,-1.2288076,0.66812605,0.207913,1.3852282,0.79099774,2.2248712,1.20235,0.061070774,-0.2916959,-0.56919557,-0.24769673,1.0575119,-0.45814225,0.9573112,0.40299848,0.46287873,-0.44183514,0.80367494,-0.086144224,0.04435254
DBeQ,0.8439255,-0.16033648,-0.7893743,-0.86517596,-0.099547185,0.2915597,-0.3741538,2.345784,-0.091047324,1.3012022,-0.18984236,-0.4106512,-1.3973585,0.55242574,0.13700475,1.0798299,0.69385225,1.832589,0.8645558,-0.024046486,-0.3754423,-0.70119,-0.41832197,0.8567998,-0.6341163,0.81509835,0.32239118,0.3261011,-0.4867858,0.75309235,-0.17896993,0.04734149
Deltarasin,0.85120463,-0.15444271,-0.7535286,-0.82163036,-0.077630244,0.28898907,-0.31343487,2.2585485,-0.032278202,1.3631134,-0.19105797,-0.3992837,-1.3339362,0.6378294,0.17682883,1.0849371,0.7276074,2.1109757,0.85230404,-0.008138505,-0.35004658,-0.6827158,-0.2807212,0.85549754,-0.5398345,0.8961886,0.31921494,0.31113285,-0.46233246,0.80672383,-0.12777065,0.05785444
Dinaciclib,0.85176635,-0.13849036,-0.7617515,-0.8371601,-0.08196324,0.3273318,-0.33281538,2.459062,-0.034022834,1.4365846,-0.14303939,-0.377397,-1.3262637,0.6366592,0.16175424,1.1859317,0.72217804,2.108775,0.95341855,-0.002234307,-0.3119531,-0.55045396,-0.18200266,0.89163077,-0.3673385,0.8964321,0.32830235,0.35254374,-0.45174262,0.7853306,-0.13404515,0.0936055
DMOG,0.733915,-0.16783695,-0.73386395,-0.88432306,-0.094097465,0.39720935,-0.4011607,2.534722,-0.15416208,1.351088,-0.09539836,-0.3077832,-1.2374698,0.56127465,0.21982816,1.0770904,0.7116826,1.9931103,0.98331606,0.079349495,-0.25059968,-0.647516,-0.30944937,0.75368667,-0.48206335,0.6697678,0.30978355,0.36449865,-0.46190467,0.6580522,-0.07155329,0.033155262
Docetaxel,1.0273234,-0.14740062,-0.67362624,-0.84633297,-0.08212736,0.44471613,-0.3601084,2.5483181,-0.026657635,1.7124354,-0.085428014,-0.3002535,-1.071378,0.7060141,0.23472387,1.2221782,0.8641318,2.5000238,1.0209912,0.10009115,-0.25455925,-0.57685614,-0.22812605,0.85067856,-0.33619297,0.98251784,0.32863283,0.37339392,-0.44255438,0.85496134,-0.051590823,0.073051676
Doramapimod,1.030525,-0.15967089,-0.73775905,-0.8713126,-0.08682962,0.3707394,-0.37802228,2.4222834,-0.037233878,1.645118,-0.10656816,-0.31858033,-1.225968,0.68903834,0.18401271,1.1540257,0.70940244,2.419271,0.94263107,0.04698778,-0.26012304,-0.5625769,-0.22638786,0.880184,-0.34313744,1.0080432,0.32895082,0.3473018,-0.45515984,0.8290653,-0.111490935,0.08131012
Doxorubicin,0.8619581,-0.14818823,-0.6813293,-0.77388704,-0.0765654,0.4380306,-0.3088527,2.5822878,-0.038718954,1.4582473,-0.12288068,-0.33056965,-1.1854019,0.6749124,0.21695134,1.2413104,0.8034413,2.272869,0.98415303,0.091703154,-0.2623187,-0.6284159,-0.2721594,0.8365568,-0.43214402,0.8989181,0.32931292,0.3773644,-0.42106885,0.83247834,-0.04300444,0.063965015
E7449,0.80043447,-0.13590965,-0.7568357,-0.81947523,-0.09249178,0.33832037,-0.36080587,2.5217047,-0.037157957,1.293495,-0.12528305,-0.37991533,-1.3006097,0.6024547,0.17331813,1.1462892,0.7830035,2.0018535,0.9721724,0.045485575,-0.36645,-0.68232167,-0.41624162,0.8859496,-0.6480394,0.8272484,0.35951206,0.37511325,-0.4337619,0.7700184,-0.11963687,0.034737673
EAI045,0.77334803,-0.11251416,-0.70936406,-0.8131526,-0.09053424,0.37256774,-0.37257066,2.8020403,-0.06996364,1.4179237,-0.10564542,-0.3075555,-1.2030725,0.5333111,0.20403631,1.30573,0.7551105,1.8714764,1.1168585,0.071615696,-0.25804424,-0.64409643,-0.42452183,1.0211431,-0.6629484,0.72057813,0.39710525,0.42803904,-0.45281544,0.72326547,-0.097097665,0.034737635
eCF309,0.85580426,-0.1534779,-0.73597103,-0.8156939,-0.0807274,0.3379181,-0.33377105,2.4311063,-0.08814019,1.437956,-0.17740521,-0.39702812,-1.2710387,0.60805684,0.18410735,1.1715443,0.73577106,2.1544008,0.9252509,-0.010904202,-0.32558993,-0.61301136,-0.16184206,0.8967681,-0.35741684,0.80769676,0.3232674,0.34038645,-0.46094337,0.69218576,-0.1387497,0.08275224
"eEF2K_Inhibitor,_A-484954",0.8270421,-0.13635004,-0.71572846,-0.7914335,-0.08482168,0.36367843,-0.3369334,2.4681072,-0.022190355,1.3119187,-0.12578887,-0.35299957,-1.2587895,0.6076085,0.19723488,1.1110162,0.75376654,2.0233026,0.94819576,0.04760353,-0.2753006,-0.5579743,-0.19568051,0.8587011,-0.37723812,0.86016375,0.3389203,0.36600053,-0.4220886,0.7859431,-0.08722022,0.08356712
EGF816,0.9828807,-0.1161936,-0.7186992,-0.8433231,-0.07785588,0.40569305,-0.33082092,3.0151696,-0.034769047,1.624036,-0.10522217,-0.32103577,-1.223097,0.66779315,0.1816822,1.3884884,0.83163184,2.3128822,1.1995138,0.05011531,-0.26526138,-0.5983161,-0.19771948,1.0736139,-0.34171087,0.9361797,0.39854622,0.47111943,-0.4403917,0.76975715,-0.09603077,0.079923674
EHT-1864,1.2464975,-0.14215189,-0.7362179,-0.8075877,-0.10820033,0.798184,-0.37619942,4.0920334,-0.035389952,2.8143446,-0.11835832,-0.37791514,-1.2947413,1.0078582,0.20591901,2.2338686,1.0029203,2.7674732,2.143464,0.14633271,-0.30054286,-0.66259456,-0.27475846,1.5358908,-0.4228897,0.9252538,0.3685119,0.8260778,-0.4327495,0.80437326,-0.0885463,0.24479614
EI1,0.90410835,-0.07822321,-0.69810075,-0.7938433,-0.044357672,0.34215564,-0.36519575,2.4538958,-0.06632521,1.4552697,-0.06997314,-0.26587933,-1.2077243,0.595265,0.2017412,1.1298295,0.7043096,2.114579,0.9505811,0.050919738,-0.2747208,-0.5496091,-0.15837823,0.8542084,-0.31114748,0.88225096,0.33841404,0.3511604,-0.3452461,0.7509743,-0.029922664,0.09400955
Elesclomol,0.7821801,-0.10782387,-0.7364218,-0.8856903,-0.061645605,0.4052189,-0.4456124,2.895519,-0.09808741,1.4376246,-0.08412678,-0.32590875,-1.232835,0.56097007,0.25966713,1.23784,0.7676934,2.0038853,1.1456623,0.038583353,-0.24673507,-0.5977264,-0.35524574,0.95874256,-0.4623595,0.73886496,0.37034783,0.4209423,-0.4476425,0.697802,-0.056935877,0.04734149
Embelin,0.9265259,-0.17833845,-0.7198041,-0.83072704,-0.10103955,0.41966555,-0.39234832,2.4371054,-0.08081596,1.5155478,-0.11546265,-0.3164238,-1.2248487,0.5381993,0.17728275,1.1633228,0.76965415,2.0624518,0.98938686,0.08613156,-0.29856744,-0.5393915,-0.13435912,0.81637853,-0.29229534,0.8787575,0.30038062,0.3992613,-0.4681428,0.68699867,-0.10301999,0.12455719
Entinostat,0.8249888,-0.15166517,-0.7186993,-0.83785814,-0.09208649,0.39623186,-0.38212332,2.4803145,-0.090049714,1.3270323,-0.10522218,-0.32103583,-1.2322698,0.5441785,0.18074243,1.1002345,0.680477,1.8686429,0.9586131,0.050306335,-0.25544363,-0.61202955,-0.3645845,0.8351498,-0.56084394,0.7890052,0.32773483,0.34577873,-0.44039175,0.73874575,-0.096030764,0.039183177
Entospletinib,0.8665416,-0.14598611,-0.76716584,-0.84266907,-0.084057264,0.31684124,-0.33588865,2.3187194,-0.047191575,1.3826702,-0.1850638,-0.40176317,-1.363302,0.6199014,0.1606148,1.1528207,0.7085739,2.0260952,0.8578985,-0.010428849,-0.3956078,-0.69522774,-0.32254642,0.87103117,-0.62725216,0.89115345,0.3280313,0.32956725,-0.4680245,0.7900824,-0.14126429,0.02650967
Entrectinib,0.9631815,-0.1439723,-0.7107622,-0.8381334,-0.08708145,0.35959798,-0.36760035,2.5152051,-0.04351245,1.5673622,-0.10381179,-0.3114163,-1.2187054,0.6969537,0.19078793,1.1999787,0.7125712,2.2695684,0.9617914,0.058277052,-0.27990073,-0.64324504,-0.22593547,0.87242913,-0.4346109,0.9942474,0.33830628,0.36642548,-0.43534613,0.8382291,-0.0800029,0.046895634
Enzastaurin,0.87006736,-0.16044562,-0.7285869,-0.826752,-0.0730065,0.39514792,-0.37016174,2.4365776,-0.02448379,1.4144835,-0.1169617,-0.37582484,-1.2412658,0.64728916,0.20879768,1.1481861,0.8054012,2.1438878,0.973174,0.09193849,-0.31906652,-0.5904802,-0.3198224,0.8476502,-0.5285956,0.9224613,0.31092498,0.40631577,-0.46331516,0.80998725,-0.108200334,0.038303748
Epirubicin,0.8619581,-0.14818828,-0.6813293,-0.77388704,-0.076565415,0.4380306,-0.3088527,2.5822878,-0.038718943,1.4582473,-0.12288068,-0.33056965,-1.1854019,0.6749124,0.21695134,1.2413105,0.8034413,2.272869,0.98415303,0.091703154,-0.2623187,-0.6284159,-0.2721594,0.83655673,-0.43214402,0.8989181,0.32931292,0.3773644,-0.42106885,0.83247834,-0.04300444,0.063965015
Epothilone B,0.94536376,-0.12500845,-0.70863694,-0.8606498,-0.11960315,0.44624567,-0.4324046,2.7080245,-0.02449209,1.5931991,-0.13364434,-0.36745065,-1.1452414,0.71817094,0.110572584,1.3402829,0.8030485,2.4231164,1.0829577,0.0483954,-0.2667636,-0.5790672,-0.23568441,1.037335,-0.37813103,0.986097,0.35324526,0.39389405,-0.5156757,0.8904599,-0.19192688,0.0903257
Epothilone_B,0.94536376,-0.12500845,-0.70863694,-0.8606498,-0.11960315,0.44624567,-0.4324046,2.7080245,-0.02449209,1.5931991,-0.13364434,-0.36745065,-1.1452414,0.71817094,0.110572584,1.3402829,0.8030485,2.4231164,1.0829577,0.0483954,-0.2667636,-0.5790672,-0.23568441,1.037335,-0.37813103,0.986097,0.35324526,0.39389405,-0.5156757,0.8904599,-0.19192687,0.0903257
EPZ-6438,0.88787794,-0.13945885,-0.6843933,-0.8127782,-0.094978265,0.3451896,-0.36519575,2.4538958,-0.035389964,1.4423332,-0.11172568,-0.3210232,-1.1734726,0.65786356,0.16669066,1.1489241,0.7043096,2.1708517,0.9505811,0.043796882,-0.27472073,-0.5534318,-0.18334664,0.8542084,-0.33757928,0.93030494,0.33841398,0.3511604,-0.43600878,0.8063445,-0.11316186,0.075097166
EPZ004777,1.0564468,-0.15661728,-0.74319273,-0.82359016,-0.10152252,0.46244425,-0.40318683,2.4888783,-0.053618696,1.6755409,-0.11393868,-0.32798576,-1.2264276,0.69696736,0.15801287,1.1867288,0.8183557,2.4361687,1.0331829,0.03215697,-0.2556038,-0.56185824,-0.1829169,0.8750769,-0.3087439,1.0377463,0.3178882,0.35893747,-0.4661333,0.84914386,-0.14409228,0.089173466
EPZ011989,0.9014271,-0.13945879,-0.68439335,-0.8127782,-0.07649657,0.3451896,-0.36519572,2.4538958,-0.025977632,1.505178,-0.111725666,-0.32102314,-1.1734726,0.6552746,0.16669066,1.1352689,0.70430964,2.2496715,0.9505811,0.043796916,-0.2747207,-0.5534318,-0.18334666,0.8542084,-0.3375793,0.94996864,0.338414,0.3511604,-0.4360087,0.8100344,-0.11316187,0.07509718
EPZ015666,0.8636317,-0.1595951,-0.7298341,-0.8587392,-0.09888964,0.35180008,-0.40048862,2.408578,-0.025715392,1.4292475,-0.11157722,-0.32791245,-1.2442743,0.6420905,0.16940781,1.1737646,0.68733704,2.2138236,0.9149082,0.04423721,-0.27658358,-0.65102917,-0.30032668,0.8398401,-0.46361253,0.88863176,0.32038876,0.33360198,-0.45655394,0.78653365,-0.118267976,0.0559933
EPZ020411,0.9195449,-0.14939092,-0.7639206,-0.88290757,-0.1239745,0.31233722,-0.43166885,2.2749102,-0.025993416,1.4917544,-0.18949866,-0.39520374,-1.2691605,0.6714603,0.10896377,1.1255544,0.67834115,2.2261736,0.8497656,-0.05410799,-0.2894164,-0.60514456,-0.16548496,0.85199285,-0.33865884,0.97050214,0.31709856,0.30410168,-0.51097953,0.8283301,-0.25713494,0.08214783
EPZ5676,1.0484581,-0.15676321,-0.7446667,-0.82394034,-0.104214974,0.46244422,-0.3930398,2.4888783,-0.009572913,1.6625766,-0.16313401,-0.3616226,-1.2264276,0.69408983,0.15472032,1.186729,0.82610047,2.427948,1.0331829,0.029657627,-0.2961111,-0.56185824,-0.18673357,0.8748245,-0.3121598,1.0293748,0.32384267,0.36269483,-0.46456954,0.84400135,-0.19955944,0.08433549
Erlotinib,0.8713912,-0.1185097,-0.68538755,-0.7771252,-0.07439923,0.2927054,-0.37243688,2.2963355,-0.10438264,1.481413,-0.11895984,-0.30195275,-1.1691682,0.615555,0.15881376,1.0714495,0.7038371,2.0823314,0.8496541,-0.04400374,-0.26433563,-0.5398613,-0.22668847,0.85513943,-0.42365044,0.8199483,0.32160303,0.32405868,-0.3726415,0.693137,-0.18614204,0.048519246
Etoposide,0.8357526,-0.14585024,-0.74353045,-0.8288032,-0.08985827,0.4845428,-0.38446715,2.5229964,-0.051112354,1.4571743,-0.11768678,-0.38107026,-1.2455454,0.67516106,0.15309128,1.2220588,0.8697872,2.2150116,1.0574834,0.089479126,-0.29679167,-0.6445522,-0.2790798,0.85930616,-0.47575334,0.8647997,0.32547426,0.4028638,-0.44231912,0.8070568,-0.14027007,0.057196315
ETP-45835,1.2464975,-0.14856015,-0.7950101,-0.8758967,-0.11245729,0.798184,-0.4021772,4.0920334,-0.033965684,2.8143446,-0.14055091,-0.4494056,-1.3777889,1.0078582,0.16611011,2.2338686,0.8501333,2.7674732,2.143464,-0.035450682,-0.4163951,-0.72479117,-0.2807212,1.5358908,-0.5703254,0.9002592,0.31782937,0.8260778,-0.5067312,0.81090385,-0.22521298,0.24479614
Everolimus,0.9064737,-0.17654836,-0.72335607,-0.8349022,-0.09916732,0.46772188,-0.36973628,2.7141137,-0.015468722,1.4650695,-0.11215796,-0.36276472,-1.1522976,0.67098504,0.16687654,1.311598,0.89750665,2.2700477,1.0924491,0.11471141,-0.2896597,-0.60107404,-0.23871689,0.88740176,-0.32203445,0.95073426,0.30174422,0.41492522,-0.4691825,0.8332502,-0.07295093,0.06703262
Fedratinib,1.0762517,-0.14145505,-0.7327087,-0.85575265,-0.09282646,0.52803606,-0.39291865,3.4794357,-0.0402573,1.7872716,-0.09370476,-0.3756906,-1.2488898,0.7224334,0.29448184,1.4956138,0.9494806,2.6017098,1.4014757,0.082651064,-0.3151896,-0.58263063,-0.21999896,1.1194628,-0.34716228,1.027191,0.44388813,0.5410007,-0.49171463,0.83387816,-0.05848398,0.09781419
Fenretinide,1.0037735,-0.1544772,-0.7047231,-0.8656057,-0.09315196,0.36459613,-0.40978348,2.3591013,-0.041472647,1.6111786,-0.10352832,-0.3098801,-1.1555408,0.71633977,0.17785382,1.1957324,0.682127,2.4282548,0.91498053,0.04767343,-0.25042054,-0.5461712,-0.2357311,0.90469384,-0.35590744,1.0342879,0.3069399,0.3212064,-0.45611796,0.8845065,-0.10775805,0.062509835
FH535,0.8374181,-0.117259145,-0.7195683,-0.8445425,-0.0781346,0.53449124,-0.42004067,3.5686038,-0.073358625,1.6473798,-0.08961497,-0.33872372,-1.2251544,0.5966384,0.324492,1.5119488,0.9736518,2.2581272,1.4435056,0.100274,-0.29749987,-0.56849086,-0.30894008,1.1608635,-0.50070703,0.7954315,0.47777283,0.5687154,-0.45413113,0.76849383,-0.03291191,0.045975074
Filgotinib,1.0002612,-0.1540449,-0.7319727,-0.8597691,-0.08014845,0.57604605,-0.32710117,3.4085023,-0.033518832,1.9642595,-0.121971466,-0.3541401,-1.2369403,0.76307243,0.17511877,1.6915122,0.928768,2.6095095,1.4478952,0.02840117,-0.27264577,-0.6552296,-0.3170476,1.1707029,-0.5364574,0.943215,0.3596744,0.5375106,-0.46521997,0.9154376,-0.10616605,0.023772517
Flavopiridol,0.941578,-0.116917476,-0.7186455,-0.78666604,-0.06588183,0.4057537,-0.2870134,3.0063362,-0.024539804,1.5392274,-0.13221548,-0.3687665,-1.263937,0.6948474,0.19305842,1.3990244,0.8058155,2.2672615,1.2004985,0.028905347,-0.30235705,-0.64044404,-0.23200592,1.0768226,-0.43304253,0.97633815,0.39486173,0.4657574,-0.42337757,0.8260493,-0.08730192,0.051248625
